candidate_id,candidate_name,constituency,district,party,s_o_d_o_w_o,age_detail,voter_enrolled,self_profession,spouse_profession,education_full,assets_total_inr,liabilities_total_inr,num_criminal_cases,education_summary,age_summary,criminal_cases_summary,total_assets_summary,liabilities_summary,candidate_url
4128,Stephenraj. L,KARUR,ARAVAKURICHI,IND,Lawrence,31,"Karur constituency, at Serial no 740 in Part no 192",Advocate,Housewife,,,,0,Graduate Professional,31,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=4128
4084,Subash Malayalam. T,KARUR,ARAVAKURICHI,IND,M.Thennarasu,30,"Karur constituency, at Serial no 590 in Part no 202",Advocate,House Wife,,,,0,Graduate Professional,30,0,"Rs 7,11,000 ~ 7 Lacs+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=4084
4085,Suriyakumar. J,KARUR,ARAVAKURICHI,IND,Jayagopal,31,"Krishnarayapuram constituency, at Serial no 531 in Part no 78",Self Employed,NA,,,,0,Post Graduate,31,0,"Rs 96,07,980 ~ 96 Lacs+","Rs 12,00,000 ~ 12 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=4085
4093,Thamilalagan. A,KARUR,ARAVAKURICHI,IND,S.Anbalagan,40,"Karur constituency, at Serial no 781 in Part no 205",Advocate,House Wife,,,,0,Graduate Professional,40,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=4093
4092,Thangavelraj. S,KARUR,ARAVAKURICHI,IND,E.Shanmugam,60,"Karur constituency, at Serial no 306 in Part no 206",Advocate,House Wife,,,,0,Graduate Professional,60,0,"Rs 86,21,572 ~ 86 Lacs+","Rs 9,00,000 ~ 9 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=4092
4095,Thirugnanam. M,KARUR,ARAVAKURICHI,IND,G.Mayilazhagan,30,"Karur constituency, at Serial no 795 in Part no 221",Advocate,House Wife,,,,0,Graduate Professional,30,0,"Rs 21,58,240 ~ 21 Lacs+","Rs 1,70,000 ~ 1 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=4095
4122,Vanitha. K.M,KARUR,ARAVAKURICHI,IND,M.Sankar Ganesh,42,"Karur constituency, at Serial no 812 in Part no 235",Advocate,Engineer,,,,0,Post Graduate,42,0,"Rs 6,57,800 ~ 6 Lacs+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=4122
4123,Vigneshwaran. D,KARUR,ARAVAKURICHI,IND,K.Duraisamy,34,"Karur constituency, at Serial no 435 in Part no 256",Advocate,Advocate,,,,0,Graduate Professional,34,0,"Rs 19,47,706 ~ 19 Lacs+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=4123
4126,Vijaya Baskar. R.V,KARUR,ARAVAKURICHI,IND,Veerasamy,61,"Karur constituency, at Serial no 773 in Part no 189",Self Employed,House Wife,,,,0,8th Pass,61,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=4126
4127,Vijayan. K,KARUR,ARAVAKURICHI,IND,Kandasamy,40,"Krishnarayapuram constituency, at Serial no 546 in Part no 58",Self-Employement,Housewife,,,,0,10th Pass,40,0,"Rs 38,17,820 ~ 38 Lacs+","Rs 26,49,781 ~ 26 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=4127
4124,Vineeth. B,KARUR,ARAVAKURICHI,IND,Balaji,27,"Karur constituency, at Serial no 220 in Part no 267",Self-Employed,NIL,,,,0,Graduate,27,0,"Rs 2,02,57,072 ~ 2 Crore+","Rs 7,00,000 ~ 7 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=4124
4125,Vinothkumar. N,KARUR,ARAVAKURICHI,IND,Navamani,44,"Karur constituency, at Serial no 24 in Part no 229",Advocate,Housewife,,,,0,Post Graduate,44,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=4125
4119,Yoonus Ali. R,KARUR,ARAVAKURICHI,IND,Raj Mohamed,36,"Krishnarayapuram constituency, at Serial no 87 in Part no 23",Self-Employed,Housewife,,,,0,10th Pass,36,0,"Rs 48,48,500 ~ 48 Lacs+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=4119
2705,Baby. P,KRISHNARAYAPURAM (SC),KARUR,IND,Poovandi,45,"Krishnarayapuram constituency, at Serial no 43 in Part no 96",Wage,Self Employed,,,,0,8th Pass,45,0,"Rs 15,75,000 ~ 15 Lacs+","Rs 3,00,000 ~ 3 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2705
2692,Balsamy. B,KRISHNARAYAPURAM (SC),KARUR,Naadaalum Makkal Katchi,Balakrishnan,36,"136 Krishnarayapuram constituency, at Serial no 400 in Part no 45",Coolie,House Wife,,,,1,10th Pass,36,1,"Rs 18,21,600 ~ 18 Lacs+","Rs 5,00,000 ~ 5 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2692
2698,Chelladurai. M,KRISHNARAYAPURAM (SC),KARUR,IND,Mariyappan,51,"constituency, at Serial no 114 in Part no 5",Agriculture,NIL,,,,0,Others,51,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2698
2701,Dinesh Kumar. N,KRISHNARAYAPURAM (SC),KARUR,IND,C.Natesan,35,"Krishnarayapuram constituency, at Serial no 371 in Part no 98",Working In Private Company,Guard,,,,0,Post Graduate,35,0,"Rs 24,78,000 ~ 24 Lacs+","Rs 10,00,000 ~ 10 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2701
2700,Dinesh Kumar.A,KRISHNARAYAPURAM (SC),KARUR,IND,Ayagambharam,34,"Krishnarayapuram constituency, at Serial no 592 in Part no 138",Lawyer,NIL,,,,0,Graduate Professional,34,0,"Rs 13,65,500 ~ 13 Lacs+","Rs 5,46,000 ~ 5 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2700
297,Dr. Dhivya. S,KRISHNARAYAPURAM (SC),KARUR,AIADMK,Sushilkumar,37,"Krishnarayapuram constituency, at Serial no 160 in Part no 156",Doctor,"Doctor, Agriculture",,,,3,Post Graduate,37,3,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=297
2694,Ganesan. P,KRISHNARAYAPURAM (SC),KARUR,IND,Pitchai,43,"136 Krishnarayapuram constituency, at Serial no 214 in Part no 121",Self Employed,Tailor,,,,0,10th Pass,43,0,"Rs 9,99,789 ~ 9 Lacs+","Rs 3,20,000 ~ 3 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2694
2689,Gomathi. M,KRISHNARAYAPURAM (SC),KARUR,BSP,Mariappan,40,"Krishnarayapuram constituency, at Serial no 638 in Part no 55",Coolie,Coolie,,,,0,Illiterate,40,0,"Rs 2,26,155 ~ 2 Lacs+","Rs 2,07,000 ~ 2 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2689
2707,Mahamuni. A,KRISHNARAYAPURAM (SC),KARUR,IND,Annavi,42,"Krishnarayapuram constituency, at Serial no 212 in Part no 121",Advocate,House Wife,,,,0,Graduate Professional,42,0,"Rs 1,00,000 ~ 1 Lacs+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2707
2708,Manickavel. R,KRISHNARAYAPURAM (SC),KARUR,IND,Rethnam,43,"Krishnarayapuram constituency, at Serial no 595 in Part no 224",Lawyer,NIL,,,,0,Graduate Professional,43,0,"Rs 5,89,963 ~ 5 Lacs+","Rs 2,00,076 ~ 2 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2708
2709,Murugan. S,KRISHNARAYAPURAM (SC),KARUR,IND,Sangappillai,36,"Kulithalai constituency, at Serial no 101 in Part no 121",Advocate,NIL,,,,0,Graduate Professional,36,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2709
2710,Muruganandham. P.K,KRISHNARAYAPURAM (SC),KARUR,IND,Kandasamy,44,"Krishnarayapuram constituency, at Serial no 388 in Part no 188",Daily wages,Daily Wages,,,,0,10th Pass,44,0,"Rs 9,40,340 ~ 9 Lacs+","Rs 50,000 ~ 50 Thou+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2710
2702,Naveenth. M,KRISHNARAYAPURAM (SC),KARUR,IND,Mani,28,"Krishnarayapuram constituency, at Serial no 663 in Part no 158",Advocate,NIL,,,,0,Graduate Professional,28,0,"Rs 8,36,500 ~ 8 Lacs+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2702
2703,Parameswaran. M,KRISHNARAYAPURAM (SC),KARUR,IND,Manoharan,51,"Krishnarayapuram constituency, at Serial no 682 in Part no 125",Self Employment,NIL,,,,0,Graduate,51,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2703
2706,Porselvan. B.S,KRISHNARAYAPURAM (SC),KARUR,IND,S.B .Sugumar,41,"Krishnarayapuram constituency, at Serial no 763 in Part no 138",Software Engineer,Teacher,,,,0,Post Graduate,41,0,"Rs 24,33,000 ~ 24 Lacs+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2706
2704,Prasanth. D,KRISHNARAYAPURAM (SC),KARUR,IND,Dhandapani,32,"Krishnarayapuram constituency, at Serial no 41 in Part no 3",Business,Accountant (Private Company),,,,0,Graduate Professional,32,0,"Rs 23,03,000 ~ 23 Lacs+","Rs 6,40,000 ~ 6 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2704
353,Rajaguru.M,KRISHNARAYAPURAM (SC),KARUR,Samaniya Makkal Nala Katchi,Muthuvelu,42,"136 Krishanarayapuram constituency, at Serial no 74 in Part no 96",Practicing Advocate,Nil,,,,0,Graduate Professional,42,0,"Rs 17,41,580 ~ 17 Lacs+","Rs 4,13,995 ~ 4 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=353
2695,Sakthivel. A,KRISHNARAYAPURAM (SC),KARUR,IND,K.Alagan,41,"Kulithalai constituency, at Serial no 990 in Part no 169","Advocate, Agriculture",Agriculture,,,,0,Graduate Professional,41,0,"Rs 34,00,500 ~ 34 Lacs+","Rs 3,41,000 ~ 3 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2695
812,Saravanan. V,KRISHNARAYAPURAM (SC),KARUR,Tamizhaga Vaazhvurimai Katchi,Veluswamy,49,"136, Krishnarayapuram constituency, at Serial no 588 in Part no 98",Building Contractor.,"Manager, Gold Finance..",,,,0,Others,49,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=812
2696,Sasikumar. M,KRISHNARAYAPURAM (SC),KARUR,IND,P.Mani,35,"Krishnarayapuram constituency, at Serial no 144 in Part no 110",Advocate,House Wife,,,,0,Post Graduate,35,0,"Rs 1,05,69,699 ~ 1 Crore+","Rs 1,60,000 ~ 1 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2696
73,Sathiya. V,KRISHNARAYAPURAM (SC),KARUR,Naam Tamilar Katchi,Vaiyamalai,32,"137 Krishnarayapuram constituency, at Serial no 138 in Part no 57",Labourer,Nil,,,,0,Post Graduate,32,0,"Rs 3,31,500 ~ 3 Lacs+","Rs 1,55,431 ~ 1 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=73
2690,Sathya. M,KRISHNARAYAPURAM (SC),KARUR,Tamilaga Vettri Kazhagam,Late Dharmendiran,39,"136 Krishnarayapuram constituency, at Serial no 965 in Part no 116",School Principal,NIL,,,,0,Post Graduate,39,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2690
2699,Selvakumar. S,KRISHNARAYAPURAM (SC),KARUR,IND,Shanmugam,52,"139 Srirangam constituency, at Serial no 566 in Part no 224",Advocate,Housewife,,,,0,Graduate Professional,52,0,"Rs 14,73,917 ~ 14 Lacs+","Rs 1,00,000 ~ 1 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2699
2697,Senthil. P.M,KRISHNARAYAPURAM (SC),KARUR,IND,P Mukkan,42,"Krishnarayapuram constituency, at Serial no 697 in Part no 146",Advocate,NIL,,,,0,Graduate Professional,42,0,"Rs 15,50,000 ~ 15 Lacs+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2697
2711,Vimalraj. S,KRISHNARAYAPURAM (SC),KARUR,IND,Sundaram,33,"136 Krishnarayapuram constituency, at Serial no 664 in Part no 158",Advocate,Housewife,,,,0,Graduate Professional,33,0,"Rs 9,88,000 ~ 9 Lacs+","Rs 4,50,000 ~ 4 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2711
431,B.Kajahmohideen,KULITHALAI,KRISHNARAYAPURAM (SC),IND,Late K Bava Mohideen,53,"137 Kulithalai constituency, at Serial no 246 in Part no 14",Lawyer,Housewife,,,,0,Graduate Professional,53,0,"Rs 12,73,700 ~ 12 Lacs+","Rs 70,000 ~ 70 Thou+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=431
429,B.Sampathkumar,KULITHALAI,KRISHNARAYAPURAM (SC),IND,Balasubramaniyan,39,"137 Kulithalai constituency, at Serial no 340 in Part no 195",Advocate,IT Employee,,,,0,Graduate Professional,39,0,"Rs 50,87,000 ~ 50 Lacs+","Rs 27,81,082 ~ 27 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=429
3604,Chandrasekar.P,KULITHALAI,KRISHNARAYAPURAM (SC),IND,Ponnambalam,45,"Kulithalai constituency, at Serial no 236 in Part no 76",Advocate,House Wife,,,,0,Graduate Professional,45,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3604
3605,D.Saravanan,KULITHALAI,KRISHNARAYAPURAM (SC),IND,Dharmalingam,40,"Kulithalai constituency, at Serial no 294 in Part no 19",Advocate,House Wife,,,,0,Graduate Professional,40,0,"Rs 59,67,000 ~ 59 Lacs+","Rs 9,12,000 ~ 9 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3605
814,G.Balasubramani,KULITHALAI,KRISHNARAYAPURAM (SC),Tamilaga Vettri Kazhagam,Ganesh,49,"135 - Karur constituency, at Serial no 359 in Part no 178",Textile industry,House Wife,,,,0,8th Pass,49,0,"Rs 8,91,01,953 ~ 8 Crore+","Rs 1,05,13,472 ~ 1 Crore+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=814
3612,J.Madhavan,KULITHALAI,KRISHNARAYAPURAM (SC),IND,Jeyaraman,35,"Kulithalai constituency, at Serial no 292 in Part no 68",Advocate,NIL,,,,0,Graduate Professional,35,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3612
3610,J.Pradhap,KULITHALAI,KRISHNARAYAPURAM (SC),IND,Jeganathan,32,"Kulithalai constituency, at Serial no 651 in Part no 116",Agriculture,House Wife,,,,0,10th Pass,32,0,"Rs 20,36,000 ~ 20 Lacs+","Rs 1,25,000 ~ 1 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3610
424,J.Santhosh Kumar,KULITHALAI,KRISHNARAYAPURAM (SC),IND,Jeiasankar,26,"137 Kulithalai constituency, at Serial no 276 in Part no 51",Advocate,NIL,,,,0,Graduate Professional,26,0,"Rs 1,60,87,001 ~ 1 Crore+","Rs 34,24,000 ~ 34 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=424
3609,K.Sheikanwardeen,KULITHALAI,KRISHNARAYAPURAM (SC),IND,M.Kajamoideen,44,"Kulithalai constituency, at Serial no 55 in Part no 554",Advocate,House Wife,,,,0,Graduate Professional,44,0,"Rs 21,76,000 ~ 21 Lacs+","Rs 12,00,000 ~ 12 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3609
427,K.Veeramalai,KULITHALAI,KRISHNARAYAPURAM (SC),IND,Kathamuthu,48,"137 Kulithalai constituency, at Serial no 728 in Part no 83",Lawyer,Anganwadi worker,,,,0,Graduate Professional,48,0,"Rs 23,04,000 ~ 23 Lacs+","Rs 1,40,000 ~ 1 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=427
3600,M.Arunkumar,KULITHALAI,KRISHNARAYAPURAM (SC),IND,A. Muthu,33,"137 Kulithalai constituency, at Serial no 657 in Part no 233",Advocate,Housewife,,,,0,Graduate Professional,33,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3600
3603,M.Gayathiri,KULITHALAI,KRISHNARAYAPURAM (SC),IND,Mani,27,"Kulithalai constituency, at Serial no 891 in Part no 15",Advocate,Not Married,,,,0,Graduate Professional,27,0,"Rs 5,19,000 ~ 5 Lacs+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3603
3611,M.Mayilvaganan,KULITHALAI,KRISHNARAYAPURAM (SC),IND,Murugesan,50,"Kulithalai constituency, at Serial no 472 in Part no 11",Farming,NIL,,,,0,Others,50,0,"Rs 83,24,029 ~ 83 Lacs+","Rs 83,000 ~ 83 Thou+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3611
425,M.Tamilselvan,KULITHALAI,KRISHNARAYAPURAM (SC),IND,S Muthu,49,"137 Kulithalai constituency, at Serial no 367 in Part no 91",Lawyer,Cooperative store seller,,,,0,Graduate Professional,49,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=425
3614,M.Vadivelan,KULITHALAI,KRISHNARAYAPURAM (SC),IND,Murugesan,34,"Kulithalai constituency, at Serial no 463 in Part no 174",Advocate,Housewife,,,,0,Graduate Professional,34,0,"Rs 51,63,000 ~ 51 Lacs+","Rs 12,30,000 ~ 12 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3614
3613,N.Ramakrishnan,KULITHALAI,KRISHNARAYAPURAM (SC),IND,Narayanasamy,36,"Kulithalai constituency, at Serial no 303 in Part no 42",Rice Mill Owner,Unmarried,,,,0,Others,36,0,"Rs 34,38,850 ~ 34 Lacs+","Rs 13,00,000 ~ 13 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3613
3599,P.Murugan,KULITHALAI,KRISHNARAYAPURAM (SC),Ganasangam Party of India,Ponnusamy,41,"137 Kulithalai constituency, at Serial no 329 in Part no 89",Wage Employment,House Wife,,,,0,Graduate,41,0,"Rs 1,09,500 ~ 1 Lacs+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3599
3607,P.Selvakumar,KULITHALAI,KRISHNARAYAPURAM (SC),IND,Ponnambalam,40,"Kulithalai constituency, at Serial no 270 in Part no 191",Advocate,Housewife,,,,0,Graduate Professional,40,0,"Rs 18,41,000 ~ 18 Lacs+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3607
3601,R.Arunkumar,KULITHALAI,KRISHNARAYAPURAM (SC),IND,Rathinam,32,"137 Kulithalai constituency, at Serial no 586 in Part no 255",Furniture Field,House Wife,,,,0,5th Pass,32,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3601
428,S.Imrankhan,KULITHALAI,KRISHNARAYAPURAM (SC),IND,Sarbudeen,43,"137 Kulithalai constituency, at Serial no 717 in Part no 63",Advocate,House Wife,,,,0,Graduate Professional,43,0,"Rs 46,17,820 ~ 46 Lacs+","Rs 8,05,000 ~ 8 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=428
748,S.Karunakaran,KULITHALAI,KRISHNARAYAPURAM (SC),AIADMK,Sundaram Alias Pappasundaram,65,"137 Kulithalai constituency, at Serial no 673 in Part no 104",Agriculture and Business,Agriculture,,,,6,Others,65,6,"Rs 24,60,38,291 ~ 24 Crore+","Rs 6,39,47,575 ~ 6 Crore+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=748
430,S.Senthilkumar,KULITHALAI,KRISHNARAYAPURAM (SC),IND,Late Srinivasan,46,"137 Kulithalai constituency, at Serial no 900 in Part no 67",Advocate,NIL,,,,0,Graduate Professional,46,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=430
422,Selva.Nanmaaran,KULITHALAI,KRISHNARAYAPURAM (SC),Naam Tamilar Katchi,Selvaraj,43,"135 Karur constituency, at Serial no 320 in Part no 171",Advocate,Private School Teacher,,,,3,Graduate Professional,43,3,"Rs 1,77,40,000 ~ 1 Crore+","Rs 48,40,000 ~ 48 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=422
1181,Suriyanur. A. Chandran,KULITHALAI,KRISHNARAYAPURAM (SC),DMK,Angappan,59,"137 Kulithalai constituency, at Serial no 386 in Part no 240",Agriculture,House Wife,,,,0,Post Graduate,59,0,"Rs 80,80,356 ~ 80 Lacs+","Rs 15,30,000 ~ 15 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1181
3608,T.Selvaraj,KULITHALAI,KRISHNARAYAPURAM (SC),IND,M.Thangavel,70,"137 Kulithalai constituency, at Serial no 52 in Part no 220",Agriculture Coolie,Coolie,,,,0,10th Pass,70,0,Nil,Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3608
3606,V.Chinnasamy,KULITHALAI,KRISHNARAYAPURAM (SC),IND,C.Veeramalai,63,"137 Kulithalai constituency, at Serial no 704 in Part no 31",Advocate,House Wife,,,,0,Post Graduate,63,0,"Rs 3,76,842 ~ 3 Lacs+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3606
3422,A. Sudhakar,BARGUR,KRISHNAGIRI,Republican Party of India (Athawale),Asokan,43,"Bargur constituency, at Serial no 829 in Part no 26",Agriculture and Wage Employment,N/A,,,,0,12th Pass,43,0,"Rs 11,52,000 ~ 11 Lacs+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3422
3424,Anitha Mayaperumal,BARGUR,KRISHNAGIRI,IND,Mayaperumal,39,"Krishnagiri constituency, at Serial no 930 in Part no 45",House Wife,Graduate Teacher Orappam Higher Secondary School Krishnagiri District,,,,0,Post Graduate,39,0,"Rs 44,56,250 ~ 44 Lacs+","Rs 20,72,300 ~ 20 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3424
3425,D. Govindarajan,BARGUR,KRISHNAGIRI,IND,Duraisamy,57,"Bargur constituency, at Serial no 289 in Part no 101",Retried Army Officer,Housewife,,,,1,10th Pass,57,1,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3425
245,D. Mathiazhagan,BARGUR,KRISHNAGIRI,DMK,DEVARAJ GOUNDER,59,"52 BARGUR constituency, at Serial no 607 in Part no 52",Business,Business,,,,0,Graduate,59,0,"Rs 3,04,03,21,438 ~ 304 Crore+","Rs 56,20,23,954 ~ 56 Crore+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=245
3420,D. Sivasankaran,BARGUR,KRISHNAGIRI,BSP,Duraisamy,63,"Bagur constituency, at Serial no 271 in Part no 172",Bank Cashier Retired Pension,House Wife,,,,0,10th Pass,63,0,"Rs 39,68,300 ~ 39 Lacs+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3420
1103,E. Muralidharan,BARGUR,KRISHNAGIRI,Tamilaga Vettri Kazhagam,Elaiyappan,32,"52 Bargur constituency, at Serial no 155 in Part no 120",Self Employment,House Wife,,,,0,Graduate Professional,32,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1103
3426,E.C. Govindaraje,BARGUR,KRISHNAGIRI,IND,Chennaiyachetti,63,"Bargur constituency, at Serial no 187 in Part no 65",Self Business,Housewife,,,,0,Illiterate,63,0,"Rs 6,00,500 ~ 6 Lacs+","Rs 81,000 ~ 81 Thou+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3426
940,E.C. Govindarasan,BARGUR,KRISHNAGIRI,AIADMK,Chennappa Naidu,56,"52 BARGUR constituency, at Serial no 440 in Part no 49",Agriculture Agricutlure Related Business,Agriculture,,,,2,8th Pass,56,2,"Rs 5,99,55,885 ~ 5 Crore+","Rs 1,16,87,196 ~ 1 Crore+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=940
19,Kavinkumar. S,BARGUR,KRISHNAGIRI,Naam Tamilar Katchi,Selvam,31,"52 Bargur constituency, at Serial no 506 in Part no 214",Self Employment (Interior Designer),Nill,,,,0,Graduate Professional,31,0,"Rs 1,28,53,612 ~ 1 Crore+","Rs 41,56,000 ~ 41 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=19
669,M. Nedunchezlian,BARGUR,KRISHNAGIRI,Periyar Ambedkar Munnetra Kazhagam (PAMK),Late P. Munimathan,35,"52 - Bargur constituency, at Serial no 514 in Part no 59","Proprietor, Sathiyavani Munimathan IAS Academy and Politician",NIL,,,,0,Graduate Professional,35,0,"Rs 17,44,000 ~ 17 Lacs+","Rs 2,54,000 ~ 2 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=669
3423,Mani. K,BARGUR,KRISHNAGIRI,All India Youth Development Party,Kaliyappan,36,"52-Bargur constituency, at Serial no 326 in Part no 216",Reporter and Agricultural Labour,N/A,,,,0,Others,36,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3423
671,Mathesh. R,BARGUR,KRISHNAGIRI,IND,Sivapu Raja,32,"52 Bargur constituency, at Serial no 0 in Part no 0",Labour,House wife,,,,0,10th Pass,32,0,"Rs 5,10,000 ~ 5 Lacs+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=671
3421,S. Albert Francis Xavier,BARGUR,KRISHNAGIRI,Tamizhaga Vaazhvurimai Katchi,Susairaj,48,"Bargur constituency, at Serial no 136 in Part no 99",Garments,N/A,,,,0,Post Graduate,48,0,"Rs 55,000 ~ 55 Thou+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3421
